Applicant_ID,Applicant_Income,Coapplicant_Income,Employment_Status,Age,Marital_Status,Dependents,Credit_Score,Existing_Loans,DTI_Ratio,Savings,Collateral_Value,Loan_Amount,Loan_Term,Loan_Purpose,Property_Area,Education_Level,Gender,Employer_Category,Loan_Approved
687.0,14772.0,7227.0,Salaried,38.0,Single,2.0,634.0,4.0,0.16,10392.0,26685.0,34538.0,24.0,Home,Urban,Graduate,Male,,No
688.0,12267.0,3273.0,Salaried,47.0,Married,0.0,560.0,2.0,0.16,7252.0,44481.0,32904.0,84.0,Home,Urban,,Male,Government,No
689.0,3062.0,7000.0,Self-employed,38.0,Single,2.0,640.0,,0.31,2245.0,16977.0,26480.0,,Home,Rural,Graduate,Female,Self,No
690.0,19680.0,145.0,,43.0,Married,0.0,693.0,4.0,0.42,2025.0,45839.0,31608.0,72.0,Education,Semiurban,Not Graduate,Male,Private,No
691.0,8229.0,5010.0,Self-employed,31.0,Married,0.0,767.0,0.0,0.46,5218.0,36904.0,22345.0,72.0,Home,Urban,Graduate,Female,Private,No
,18509.0,3040.0,Salaried,41.0,Single,0.0,738.0,0.0,0.19,7100.0,26538.0,9317.0,24.0,Business,Rural,Not Graduate,Male,Unemployed,Yes
693.0,17147.0,482.0,Salaried,25.0,Married,0.0,771.0,2.0,0.14,11536.0,40386.0,13922.0,,Personal,Urban,Graduate,Female,Government,Yes
694.0,6632.0,3179.0,Contract,43.0,Married,0.0,676.0,2.0,0.57,,39033.0,,72.0,Education,Semiurban,Graduate,Male,Private,No
695.0,8288.0,1249.0,Self-employed,45.0,Married,0.0,662.0,0.0,0.23,647.0,8965.0,8196.0,72.0,Business,Semiurban,Graduate,Male,Self,No
696.0,5596.0,630.0,Salaried,30.0,Single,2.0,,1.0,0.53,15579.0,10597.0,13890.0,84.0,Business,Semiurban,Graduate,Female,MNC,No
697.0,13475.0,,Contract,42.0,Married,,556.0,2.0,0.53,15596.0,42476.0,28234.0,48.0,,Urban,Graduate,Male,Government,No
698.0,8168.0,2852.0,Salaried,39.0,Single,2.0,565.0,2.0,0.49,16737.0,28740.0,37197.0,24.0,Personal,Semiurban,Graduate,,Private,No
699.0,11795.0,987.0,Salaried,21.0,Married,0.0,776.0,2.0,0.18,8044.0,7569.0,,72.0,Business,Rural,Not Graduate,Female,Government,Yes
700.0,9561.0,7622.0,Salaried,27.0,Married,3.0,799.0,1.0,0.51,3125.0,38981.0,15260.0,,Car,Semiurban,Graduate,Male,Self,No
701.0,10258.0,7327.0,Self-employed,24.0,Single,2.0,565.0,0.0,0.48,13796.0,12881.0,7472.0,12.0,Home,Semiurban,Graduate,Female,Private,No
,18616.0,8841.0,Self-employed,21.0,Married,0.0,717.0,1.0,0.4,12359.0,37996.0,7764.0,72.0,Personal,Urban,Not Graduate,Female,Private,No
703.0,8371.0,1100.0,Salaried,35.0,Single,2.0,561.0,0.0,0.27,17632.0,33177.0,34079.0,36.0,Car,Rural,Not Graduate,Male,Government,No
704.0,16369.0,6652.0,Contract,32.0,Married,1.0,584.0,4.0,0.23,14339.0,38177.0,10836.0,36.0,Car,Rural,Graduate,Male,Government,No
705.0,14910.0,8632.0,Salaried,42.0,Single,2.0,790.0,1.0,0.16,17895.0,1590.0,33776.0,,Personal,Rural,Graduate,,Private,Yes
706.0,9943.0,7421.0,Salaried,42.0,Married,1.0,570.0,1.0,0.35,16413.0,27119.0,39066.0,48.0,Car,Semiurban,Not Graduate,Female,Private,No
707.0,14199.0,5016.0,Salaried,37.0,Married,1.0,727.0,3.0,0.39,1968.0,28915.0,14134.0,24.0,Personal,Rural,Not Graduate,Female,Private,No
708.0,17728.0,769.0,Salaried,49.0,Married,2.0,720.0,1.0,0.28,14616.0,3708.0,8679.0,24.0,Home,Urban,Graduate,Male,Private,
709.0,8738.0,1343.0,Salaried,34.0,Married,1.0,777.0,1.0,0.34,15206.0,39749.0,30296.0,,Education,Semiurban,Graduate,Male,Private,Yes
710.0,17913.0,4358.0,,40.0,Single,0.0,789.0,3.0,0.28,2442.0,45989.0,32836.0,36.0,Education,Semiurban,Not Graduate,Male,Government,Yes
711.0,4472.0,6780.0,Contract,53.0,Married,,566.0,3.0,0.42,912.0,23106.0,39248.0,48.0,Education,Semiurban,,Male,Government,No
712.0,17679.0,6602.0,,35.0,Married,0.0,581.0,2.0,0.55,14445.0,18131.0,,48.0,Car,Rural,Not Graduate,Female,Government,No
713.0,3761.0,2349.0,Salaried,32.0,Married,1.0,590.0,0.0,,17688.0,47553.0,5397.0,48.0,Personal,Semiurban,Graduate,Female,Private,No
714.0,12167.0,5699.0,Salaried,40.0,Married,0.0,,,0.29,9589.0,,17464.0,72.0,Education,,Graduate,Male,,Yes
715.0,12554.0,1241.0,Salaried,50.0,Single,1.0,765.0,3.0,0.17,15296.0,18881.0,18278.0,24.0,Education,Urban,Graduate,Female,Private,Yes
716.0,19260.0,1125.0,Salaried,58.0,Married,3.0,576.0,0.0,,11763.0,2379.0,25658.0,48.0,Business,Urban,Graduate,Male,Private,No
717.0,16277.0,6764.0,Contract,23.0,Single,0.0,697.0,0.0,0.46,10636.0,26255.0,10423.0,72.0,Car,Semiurban,Graduate,Male,Private,No
718.0,5812.0,5101.0,Salaried,48.0,Single,0.0,702.0,3.0,0.57,12379.0,41128.0,24621.0,72.0,Personal,Urban,Graduate,Male,Private,No
719.0,19844.0,7843.0,Self-employed,46.0,Single,2.0,615.0,0.0,0.24,11494.0,4770.0,28618.0,12.0,Business,Urban,Graduate,Male,MNC,No
720.0,3605.0,72.0,Contract,50.0,Married,2.0,686.0,3.0,0.58,2430.0,20726.0,6084.0,60.0,Car,Semiurban,Graduate,Female,Private,No
721.0,7622.0,5472.0,Salaried,33.0,Single,1.0,641.0,,0.13,10669.0,48217.0,20638.0,48.0,Personal,Rural,Not Graduate,Male,MNC,Yes
722.0,8767.0,5189.0,Contract,33.0,Single,0.0,730.0,1.0,0.4,11431.0,10088.0,17906.0,60.0,Business,Rural,Not Graduate,Male,Private,No
723.0,13613.0,2472.0,Self-employed,22.0,Single,3.0,610.0,0.0,0.13,5120.0,35314.0,8719.0,24.0,Business,Rural,Not Graduate,,Private,No
724.0,12589.0,707.0,Self-employed,57.0,Married,2.0,715.0,3.0,0.55,5687.0,39976.0,29305.0,72.0,Personal,Rural,Not Graduate,Male,Self,No
725.0,15918.0,1804.0,Salaried,58.0,,0.0,552.0,1.0,0.36,,17350.0,28475.0,84.0,Personal,Urban,Graduate,Male,,No
726.0,15046.0,6704.0,Salaried,22.0,Single,0.0,761.0,2.0,0.43,7848.0,42643.0,18524.0,48.0,Education,Rural,Graduate,Male,Private,No
727.0,4590.0,3713.0,Salaried,56.0,Single,1.0,747.0,2.0,0.52,2014.0,35063.0,18284.0,84.0,Personal,,Graduate,Female,MNC,
728.0,19447.0,5051.0,Salaried,46.0,Married,0.0,652.0,3.0,,16693.0,16861.0,8990.0,36.0,,Semiurban,Graduate,Female,Government,Yes
729.0,6324.0,2475.0,Salaried,31.0,Married,0.0,774.0,4.0,0.12,10097.0,14973.0,7580.0,24.0,,Semiurban,Not Graduate,Male,Private,Yes
730.0,12787.0,3610.0,Self-employed,28.0,,2.0,604.0,2.0,0.54,11684.0,18769.0,,12.0,Business,Rural,Graduate,Female,Private,No
731.0,11111.0,4255.0,Salaried,42.0,,,550.0,1.0,0.26,16573.0,48249.0,5885.0,12.0,Business,Semiurban,Graduate,Male,MNC,No
732.0,7342.0,,Unemployed,40.0,Single,2.0,650.0,4.0,0.16,12889.0,18326.0,19924.0,60.0,Personal,Urban,Graduate,Male,Unemployed,No
733.0,18389.0,1735.0,Self-employed,28.0,Married,0.0,747.0,2.0,0.33,11010.0,37048.0,10132.0,72.0,Personal,Semiurban,Graduate,Male,Government,Yes
734.0,10659.0,8258.0,,,Married,2.0,594.0,1.0,0.4,1984.0,47365.0,2953.0,60.0,Personal,Urban,Graduate,Male,Private,No
735.0,16043.0,7979.0,Salaried,46.0,Married,2.0,775.0,0.0,0.12,9892.0,3786.0,29405.0,36.0,Home,Rural,Graduate,,Unemployed,Yes
736.0,10837.0,2428.0,Contract,50.0,Married,0.0,724.0,3.0,0.24,9682.0,36001.0,37015.0,36.0,Home,Semiurban,Graduate,Male,Private,No
737.0,2117.0,7426.0,Contract,37.0,Single,1.0,756.0,1.0,0.12,9797.0,2620.0,21143.0,,Home,Semiurban,Graduate,Female,Private,Yes
738.0,15917.0,8533.0,Self-employed,40.0,Single,0.0,786.0,2.0,0.31,595.0,37303.0,32796.0,84.0,Education,Rural,Not Graduate,Male,Self,Yes
739.0,16309.0,5249.0,Salaried,36.0,Single,2.0,575.0,1.0,0.55,7914.0,20589.0,4480.0,48.0,Car,Semiurban,Graduate,Male,Private,No
740.0,15234.0,5291.0,Salaried,27.0,Married,2.0,670.0,0.0,0.59,6994.0,3882.0,1455.0,12.0,Home,Urban,Graduate,Female,Government,No
741.0,7560.0,,Salaried,36.0,Single,1.0,691.0,2.0,0.42,4414.0,25524.0,6428.0,12.0,,Urban,Graduate,Male,MNC,No
,2846.0,3874.0,Salaried,47.0,Single,,799.0,0.0,0.18,14521.0,10745.0,12678.0,84.0,Personal,Semiurban,Graduate,Male,Self,Yes
743.0,12954.0,4211.0,Contract,43.0,Married,0.0,731.0,1.0,,11360.0,37665.0,39538.0,84.0,Home,Rural,Graduate,Male,Private,No
744.0,15703.0,661.0,Self-employed,44.0,Married,2.0,748.0,2.0,0.36,18250.0,16861.0,38795.0,36.0,Personal,Rural,Graduate,Male,Private,No
745.0,17385.0,3374.0,Self-employed,29.0,Single,0.0,595.0,1.0,0.18,,27171.0,20562.0,84.0,Home,Rural,,Female,Private,No
746.0,15746.0,,Contract,55.0,Single,0.0,671.0,3.0,0.56,9293.0,27199.0,17141.0,60.0,Business,Urban,Graduate,Male,Private,No
747.0,8469.0,2665.0,Self-employed,,Single,1.0,580.0,,0.48,11985.0,3837.0,1020.0,36.0,Education,Urban,Graduate,Male,Government,No
748.0,11333.0,2493.0,Salaried,57.0,,0.0,765.0,3.0,0.47,7497.0,9599.0,38559.0,84.0,Education,Urban,Graduate,Female,Private,No
749.0,18608.0,6813.0,Salaried,37.0,Single,2.0,608.0,0.0,0.45,12268.0,16911.0,8053.0,72.0,Car,Rural,Graduate,Male,Private,No
750.0,14819.0,632.0,Unemployed,51.0,,0.0,772.0,0.0,0.2,6254.0,21553.0,7429.0,36.0,Personal,,Graduate,Male,Private,Yes
751.0,6208.0,3083.0,,28.0,Married,1.0,578.0,2.0,0.21,1207.0,40489.0,23138.0,36.0,Personal,Urban,Graduate,Male,Private,No
752.0,8283.0,3719.0,,35.0,,0.0,655.0,4.0,0.44,7679.0,24813.0,4985.0,12.0,Car,Semiurban,Graduate,Male,Government,No
753.0,4048.0,7123.0,Contract,51.0,Married,0.0,773.0,3.0,,14318.0,39255.0,12065.0,48.0,Car,,Graduate,Male,Government,Yes
754.0,8233.0,1679.0,Salaried,50.0,Married,,566.0,3.0,0.32,18078.0,48889.0,3621.0,12.0,,Semiurban,Not Graduate,Male,Government,No
755.0,14941.0,236.0,Self-employed,40.0,Married,3.0,691.0,1.0,0.49,17211.0,30520.0,17497.0,24.0,Business,Semiurban,Not Graduate,Female,Self,No
756.0,14607.0,7446.0,Contract,59.0,Single,2.0,781.0,1.0,0.49,6970.0,30541.0,34308.0,36.0,Home,Semiurban,,,Self,No
757.0,11765.0,4443.0,Self-employed,32.0,Single,0.0,713.0,1.0,0.33,4954.0,1236.0,7352.0,84.0,Personal,Semiurban,Graduate,Male,Private,Yes
758.0,3828.0,6770.0,Unemployed,37.0,Married,,735.0,0.0,0.5,4904.0,,34963.0,84.0,Personal,Rural,Graduate,Male,Private,No
759.0,3917.0,6099.0,Unemployed,50.0,Single,,789.0,0.0,0.52,,45397.0,25466.0,84.0,,Urban,Graduate,Male,Government,No
760.0,8988.0,8555.0,Salaried,49.0,Married,1.0,573.0,4.0,0.43,622.0,12549.0,27280.0,36.0,Business,Urban,Graduate,Female,Private,No
761.0,16594.0,2368.0,Salaried,39.0,Married,0.0,658.0,0.0,0.21,4686.0,28453.0,26729.0,84.0,Personal,Urban,Graduate,Male,Private,No
762.0,14977.0,285.0,Unemployed,31.0,Single,2.0,740.0,0.0,0.24,14997.0,36191.0,21890.0,24.0,Personal,Urban,Graduate,Male,MNC,Yes
763.0,2009.0,148.0,Self-employed,,Married,2.0,795.0,0.0,0.26,904.0,13906.0,14072.0,36.0,Personal,Rural,Graduate,Male,Private,Yes
764.0,18644.0,4037.0,Salaried,27.0,Married,3.0,640.0,4.0,0.16,9308.0,15988.0,33415.0,84.0,Home,Urban,Graduate,Male,Government,No
765.0,11865.0,6549.0,Salaried,54.0,Married,3.0,,2.0,0.24,9661.0,28723.0,6937.0,36.0,Car,Rural,,Female,,No
766.0,4219.0,7121.0,Self-employed,40.0,Married,2.0,736.0,2.0,0.2,7063.0,34800.0,4086.0,72.0,Education,Urban,Graduate,Male,Private,Yes
767.0,9041.0,4895.0,Unemployed,58.0,Single,0.0,581.0,4.0,0.33,10194.0,40107.0,23040.0,36.0,Education,Rural,Graduate,Male,Private,No
768.0,7287.0,5280.0,Contract,44.0,Married,0.0,665.0,1.0,0.55,575.0,28430.0,28518.0,24.0,,Rural,Graduate,Male,Government,No
769.0,3619.0,1012.0,Self-employed,30.0,Married,1.0,631.0,2.0,0.15,11661.0,33535.0,24780.0,12.0,Home,Semiurban,Graduate,Male,Private,
770.0,10512.0,,Salaried,52.0,Married,1.0,659.0,0.0,0.46,13039.0,3940.0,36575.0,36.0,Home,Semiurban,Graduate,Male,Private,No
771.0,3342.0,3725.0,Salaried,35.0,Single,1.0,695.0,0.0,0.44,1202.0,22793.0,33797.0,48.0,Car,,Graduate,Male,MNC,No
,12568.0,4576.0,,57.0,Married,0.0,586.0,3.0,0.15,13765.0,13262.0,19814.0,24.0,Education,,Graduate,Female,Government,No
773.0,16231.0,5782.0,Salaried,40.0,Single,1.0,575.0,3.0,0.56,4731.0,45420.0,36468.0,60.0,Business,Urban,Graduate,Male,Private,No
774.0,5490.0,6257.0,Salaried,23.0,Married,1.0,686.0,1.0,,8971.0,38710.0,28491.0,72.0,Education,Semiurban,Graduate,Female,Private,No
775.0,11310.0,2408.0,Salaried,57.0,Married,0.0,776.0,1.0,0.28,10543.0,7961.0,17227.0,24.0,Personal,Rural,Graduate,Male,Government,Yes
776.0,9984.0,340.0,Self-employed,,Married,0.0,613.0,2.0,0.48,2719.0,27499.0,10443.0,12.0,Home,Urban,Graduate,Female,Private,No
777.0,19988.0,2817.0,Unemployed,,Married,1.0,621.0,0.0,0.23,1055.0,41498.0,32434.0,84.0,Home,,Not Graduate,Male,Private,No
778.0,14219.0,2496.0,Salaried,31.0,Married,2.0,697.0,0.0,0.45,2225.0,32283.0,9174.0,84.0,Home,Urban,Graduate,Female,Private,No
779.0,2235.0,5962.0,Salaried,28.0,Married,0.0,731.0,0.0,0.12,15201.0,1633.0,25325.0,24.0,Personal,Semiurban,Graduate,Male,Private,No
780.0,12161.0,5299.0,Self-employed,49.0,Single,1.0,655.0,1.0,0.52,10401.0,7822.0,37883.0,60.0,Home,Rural,Not Graduate,,Government,No
781.0,3908.0,7574.0,Unemployed,50.0,Married,2.0,635.0,3.0,0.32,14334.0,26968.0,7019.0,84.0,,Semiurban,Graduate,Female,Government,Yes
,10567.0,1689.0,Salaried,30.0,Single,1.0,760.0,1.0,,16271.0,40255.0,39304.0,72.0,Personal,Semiurban,Graduate,Male,,No
783.0,5530.0,3267.0,Salaried,59.0,Married,0.0,707.0,,0.21,2128.0,48899.0,,48.0,Car,Semiurban,Graduate,Male,Private,Yes
784.0,7256.0,4406.0,Salaried,48.0,Married,1.0,602.0,2.0,0.44,10860.0,20830.0,12770.0,60.0,Home,Rural,Not Graduate,Male,Private,No
785.0,10162.0,8453.0,Contract,,Married,0.0,641.0,,0.49,18426.0,6738.0,20032.0,24.0,Home,Urban,Graduate,Male,Government,No
786.0,7415.0,1442.0,Salaried,33.0,Single,3.0,,,0.34,,4098.0,4905.0,60.0,Business,Semiurban,Graduate,Male,Private,No
787.0,5391.0,8597.0,Salaried,52.0,Married,0.0,784.0,0.0,0.41,8998.0,,29855.0,84.0,Personal,Semiurban,Not Graduate,Male,Private,No
788.0,,4437.0,Self-employed,56.0,Married,,740.0,1.0,0.33,19116.0,9097.0,18190.0,84.0,Car,Urban,Not Graduate,Male,MNC,No
789.0,7951.0,5435.0,Contract,57.0,Married,0.0,560.0,3.0,0.55,,14136.0,10206.0,24.0,Education,Urban,Graduate,Male,Private,No
790.0,10007.0,8435.0,Salaried,,Married,1.0,580.0,2.0,0.35,4984.0,39244.0,1166.0,84.0,Personal,Urban,Not Graduate,Male,MNC,No
791.0,11064.0,4107.0,Contract,42.0,Married,1.0,726.0,3.0,,11806.0,9253.0,20462.0,,Personal,Semiurban,,,Private,No
792.0,17524.0,,Salaried,24.0,,0.0,789.0,4.0,0.5,8863.0,26208.0,23766.0,48.0,Business,Rural,Graduate,Male,Private,No
,2077.0,8785.0,Self-employed,51.0,Married,1.0,780.0,3.0,,16992.0,5887.0,30190.0,48.0,Business,Rural,Graduate,Female,Government,No
,9577.0,5548.0,Salaried,38.0,Married,0.0,649.0,2.0,0.22,14631.0,45411.0,25303.0,12.0,Personal,Semiurban,Graduate,Male,Private,No
795.0,18984.0,1826.0,Self-employed,58.0,Single,0.0,771.0,1.0,,948.0,10492.0,38382.0,48.0,Car,Urban,Graduate,Female,Private,Yes
,16060.0,7629.0,Salaried,44.0,Married,1.0,636.0,0.0,,9480.0,,13289.0,36.0,Car,Urban,Not Graduate,Female,Private,No
797.0,19449.0,8325.0,,43.0,Married,0.0,696.0,4.0,0.21,11150.0,2454.0,13233.0,60.0,Business,Urban,Graduate,Female,MNC,Yes
,12535.0,3138.0,Self-employed,42.0,Married,2.0,689.0,1.0,0.36,15073.0,18522.0,24807.0,60.0,Personal,Semiurban,Graduate,Female,,
799.0,11510.0,7693.0,Self-employed,22.0,Single,1.0,564.0,0.0,0.5,,39575.0,3992.0,24.0,Business,Urban,Graduate,Female,,No
800.0,8943.0,,Contract,51.0,Married,1.0,708.0,2.0,0.28,,4192.0,,48.0,Education,Semiurban,Not Graduate,Male,Self,No
801.0,13954.0,7842.0,Contract,31.0,Married,0.0,720.0,1.0,0.42,7885.0,46580.0,30037.0,12.0,Education,Rural,Not Graduate,Male,Self,No
802.0,9804.0,6721.0,Salaried,48.0,Married,1.0,650.0,,0.22,,16775.0,4808.0,84.0,Car,Semiurban,Graduate,Male,Self,No
803.0,8565.0,7002.0,Salaried,52.0,Married,,714.0,2.0,0.15,18235.0,11402.0,2674.0,12.0,Home,Rural,Not Graduate,Female,Private,Yes
804.0,7984.0,4225.0,Unemployed,25.0,Married,0.0,756.0,1.0,0.5,16324.0,14074.0,38945.0,12.0,Car,,Graduate,Female,Private,No
805.0,6670.0,2978.0,Salaried,58.0,Single,2.0,578.0,3.0,0.15,9714.0,16245.0,17055.0,72.0,Business,Urban,,Female,Private,
806.0,11184.0,7373.0,Self-employed,30.0,Single,0.0,663.0,,0.24,8334.0,37527.0,5285.0,84.0,,Urban,Not Graduate,Female,,No
807.0,4192.0,5907.0,Unemployed,44.0,Single,2.0,656.0,1.0,0.53,11870.0,26936.0,14301.0,36.0,Home,Rural,Graduate,Female,Private,No
808.0,3248.0,6097.0,Salaried,55.0,Married,0.0,703.0,2.0,0.27,17757.0,28002.0,4618.0,48.0,Home,Semiurban,Not Graduate,Male,Private,Yes
809.0,13246.0,,Self-employed,43.0,Married,2.0,657.0,2.0,0.59,10444.0,16683.0,18615.0,84.0,Car,Semiurban,Graduate,Male,MNC,No
810.0,14790.0,8984.0,Salaried,37.0,Married,1.0,679.0,3.0,0.59,,13460.0,3306.0,12.0,Home,Urban,Graduate,Male,MNC,No
811.0,5687.0,4259.0,Self-employed,21.0,Married,0.0,,1.0,0.23,13350.0,31482.0,14138.0,84.0,Home,Semiurban,Not Graduate,Male,Private,No
812.0,6018.0,8286.0,Salaried,51.0,Married,0.0,564.0,,0.12,8538.0,17447.0,4826.0,36.0,Personal,Urban,Graduate,Male,Private,No
813.0,13302.0,5901.0,Salaried,51.0,Single,1.0,793.0,0.0,0.45,10744.0,49228.0,14362.0,60.0,Home,Urban,Graduate,Male,Private,No
814.0,3970.0,4917.0,Self-employed,54.0,Married,3.0,,4.0,0.33,14670.0,18729.0,32291.0,24.0,Home,Urban,Graduate,Female,Private,No
815.0,,8429.0,Contract,29.0,Married,0.0,763.0,1.0,0.15,11050.0,21545.0,16528.0,48.0,Business,Semiurban,Graduate,Male,Private,Yes
816.0,19586.0,2530.0,Contract,42.0,Married,0.0,599.0,3.0,0.45,12456.0,29204.0,6157.0,48.0,Business,Urban,Graduate,Female,MNC,No
817.0,17374.0,1960.0,Salaried,33.0,Married,1.0,715.0,0.0,0.12,4926.0,10814.0,24261.0,72.0,,Urban,,Male,Private,Yes
818.0,7788.0,7045.0,Salaried,,Married,1.0,572.0,0.0,,19225.0,14890.0,26522.0,60.0,Home,Semiurban,Not Graduate,Male,Private,No
819.0,7408.0,1048.0,Self-employed,38.0,Single,1.0,608.0,1.0,0.17,1661.0,2740.0,27729.0,48.0,Business,Semiurban,Graduate,Female,Private,No
820.0,11446.0,5772.0,Salaried,32.0,Married,2.0,639.0,3.0,0.16,16928.0,31121.0,13209.0,72.0,Car,Semiurban,Graduate,Female,MNC,Yes
821.0,2922.0,2529.0,Unemployed,37.0,Single,,664.0,2.0,0.19,19761.0,12218.0,,,Home,Semiurban,Graduate,Male,MNC,No
822.0,2419.0,2964.0,Contract,35.0,Single,3.0,624.0,4.0,0.58,10220.0,7055.0,20377.0,72.0,Home,Rural,Graduate,Male,Self,No
823.0,12789.0,7137.0,,,Single,1.0,705.0,1.0,0.45,7984.0,,5610.0,48.0,Home,Urban,Not Graduate,,Private,No
824.0,3120.0,963.0,Unemployed,35.0,Married,0.0,797.0,1.0,0.5,10399.0,35722.0,31409.0,48.0,Personal,Urban,Not Graduate,Female,Private,No
825.0,13260.0,536.0,Salaried,59.0,,,743.0,0.0,0.3,14693.0,43000.0,16417.0,48.0,Education,Semiurban,Graduate,Male,Private,Yes
826.0,19334.0,7340.0,Self-employed,33.0,Married,1.0,672.0,3.0,0.27,2137.0,7439.0,28155.0,36.0,Business,Urban,Graduate,Male,Private,No
827.0,4336.0,7179.0,Salaried,37.0,Single,0.0,685.0,0.0,0.22,,31921.0,23610.0,72.0,Personal,Semiurban,Graduate,Male,Self,No
828.0,7373.0,7967.0,Unemployed,52.0,Married,1.0,706.0,3.0,0.34,5689.0,34729.0,25926.0,36.0,Car,Semiurban,Graduate,Female,Private,No
829.0,,8734.0,Salaried,29.0,,0.0,688.0,,0.38,1003.0,24211.0,26767.0,24.0,Personal,Rural,Graduate,Female,Private,No
830.0,6612.0,845.0,Self-employed,40.0,Married,1.0,778.0,4.0,0.42,8241.0,31614.0,20420.0,48.0,Car,Rural,Graduate,Female,Government,No
831.0,15946.0,5777.0,Contract,,Married,2.0,567.0,2.0,0.23,826.0,18601.0,25235.0,84.0,Home,Rural,,Male,Private,No
832.0,13104.0,3036.0,Salaried,47.0,,0.0,732.0,2.0,0.57,13006.0,28796.0,34968.0,60.0,Personal,Urban,Not Graduate,Female,Government,No
833.0,15429.0,5947.0,Salaried,41.0,Married,0.0,599.0,3.0,0.18,1734.0,7007.0,37068.0,12.0,Education,Rural,Graduate,Female,Private,No
834.0,8371.0,2494.0,Contract,38.0,Married,2.0,691.0,0.0,0.58,7193.0,21514.0,4462.0,24.0,Car,Urban,Not Graduate,Female,Private,No
835.0,8359.0,2719.0,Salaried,33.0,Single,3.0,667.0,2.0,0.11,19134.0,,11677.0,84.0,Business,Semiurban,Not Graduate,Male,Private,Yes
836.0,9863.0,1884.0,Salaried,36.0,,1.0,,0.0,0.34,12156.0,3076.0,5914.0,12.0,,Semiurban,Graduate,Female,MNC,Yes
837.0,5228.0,4349.0,Salaried,29.0,Single,1.0,776.0,1.0,0.27,18380.0,26350.0,29597.0,12.0,Car,Urban,Graduate,Male,Private,No
838.0,16382.0,,Salaried,32.0,Single,1.0,686.0,0.0,0.32,7373.0,39964.0,2950.0,,Home,Semiurban,Graduate,Female,Private,Yes
839.0,4891.0,6610.0,Contract,58.0,Single,3.0,776.0,0.0,,1191.0,17292.0,11350.0,,Personal,Urban,Graduate,Male,Private,Yes
,5756.0,,Self-employed,39.0,Married,,688.0,1.0,0.32,6086.0,32510.0,18684.0,12.0,Business,,Not Graduate,Male,Government,No
,17770.0,7154.0,Salaried,27.0,Single,0.0,740.0,1.0,0.31,6502.0,29000.0,9560.0,72.0,Personal,,Graduate,Male,Unemployed,Yes
842.0,18478.0,6488.0,Salaried,55.0,Married,1.0,657.0,2.0,0.47,7104.0,44083.0,39038.0,84.0,Home,Urban,Graduate,Male,Private,No
843.0,4674.0,4737.0,Salaried,38.0,Married,1.0,753.0,0.0,0.44,17652.0,31383.0,19284.0,12.0,Home,Urban,Graduate,Male,Private,No
844.0,8898.0,6525.0,Salaried,36.0,Single,2.0,616.0,2.0,0.52,4200.0,12785.0,,24.0,Personal,Semiurban,Not Graduate,Male,MNC,No
845.0,12147.0,3850.0,Salaried,59.0,Married,1.0,730.0,0.0,0.22,15176.0,,8081.0,60.0,Car,Rural,Graduate,Male,Self,Yes
846.0,2793.0,689.0,Salaried,24.0,Married,2.0,,2.0,0.4,12029.0,40028.0,11727.0,60.0,Car,Urban,Graduate,Female,Government,Yes
847.0,4116.0,5175.0,Salaried,45.0,Married,3.0,627.0,2.0,0.39,8776.0,25855.0,17006.0,12.0,Education,Urban,Graduate,Male,Private,No
848.0,7779.0,8648.0,Self-employed,52.0,Married,0.0,733.0,2.0,0.28,7969.0,25281.0,36805.0,60.0,Business,Rural,Not Graduate,Male,Private,
849.0,14298.0,5078.0,Salaried,33.0,Single,0.0,705.0,3.0,0.34,2348.0,49302.0,22664.0,24.0,Car,Urban,Graduate,Female,Self,No
850.0,16153.0,5448.0,Self-employed,37.0,Married,1.0,624.0,1.0,0.26,2542.0,5841.0,35330.0,84.0,Home,Urban,Graduate,Male,Government,No
851.0,13111.0,1179.0,Self-employed,57.0,Married,0.0,588.0,3.0,0.17,3158.0,32668.0,31821.0,24.0,Home,Rural,Graduate,Male,Government,No
852.0,12789.0,6406.0,Self-employed,26.0,Married,0.0,574.0,1.0,0.21,7272.0,27918.0,13225.0,24.0,Personal,Semiurban,Graduate,Male,Private,No
853.0,13397.0,8591.0,Self-employed,,Married,0.0,570.0,1.0,0.15,9459.0,47152.0,37987.0,72.0,Business,Rural,Graduate,Male,Government,No
,14999.0,6907.0,Salaried,33.0,,2.0,687.0,2.0,0.44,14906.0,18443.0,35151.0,48.0,Business,Urban,Graduate,Male,Unemployed,No
855.0,2814.0,8800.0,Contract,46.0,Married,2.0,720.0,0.0,0.43,6292.0,33250.0,16960.0,12.0,Car,Rural,Graduate,Male,MNC,No
,18729.0,1638.0,Self-employed,34.0,Married,1.0,564.0,2.0,0.58,13345.0,2922.0,30680.0,84.0,Home,Rural,Graduate,Female,Private,No
857.0,12541.0,5671.0,Salaried,51.0,Single,1.0,760.0,2.0,0.46,3600.0,32976.0,14659.0,60.0,Education,Urban,Graduate,Male,Government,No
858.0,4443.0,6928.0,Contract,24.0,Single,0.0,597.0,1.0,0.13,10647.0,12991.0,5932.0,24.0,Education,Urban,Graduate,Male,Government,No
859.0,12457.0,1382.0,Self-employed,59.0,Single,2.0,635.0,0.0,0.54,2978.0,39869.0,20883.0,12.0,Personal,Rural,Graduate,Female,MNC,No
